-1	-4
-2	-6
12	0
0	10
-8	-2
-5	0
-9	-5
2	0
3	-4
4	-19
1	1
-4	4
5	-3
0	0
-7	-1
4	16
-4	-6
2	-6
0	2
-3	4
-1	8
2	-2
-1	-4
-12	0
8	2
-1	2
1	-8
-5	-4
-12	3
-9	2
-7	6
-4	3
-2	3
3	-6
1	6
-8	2
-1	0
-1	1
-2	4
12	-7
-15	-9
4	0
-3	4
-7	5
0	-11
-8	4
-1	7
0	-2
-5	2
-5	-1
