-7	-3
2	-9
13	-3
0	8
-1	4
-10	-3
-5	-8
4	1
3	-1
-2	-24
4	2
-1	8
4	-5
-1	0
-12	3
10	15
-11	-12
3	-5
4	-4
-1	6
-2	4
6	0
-5	-11
-10	1
10	2
-3	3
3	-5
-10	-10
-16	8
-2	4
-14	8
-2	5
-9	3
-2	-6
3	12
-7	0
-1	4
9	-6
-5	3
15	-10
-16	-6
7	-4
1	7
-4	0
2	-11
-7	-1
5	4
3	-1
-2	-4
-11	-3
