-5	-3
-1	-7
13	-2
-1	7
-5	1
-6	-4
-8	-5
2	-2
5	-3
-1	-20
2	-3
-2	7
6	-4
-1	0
-9	1
9	16
-6	-7
5	-6
3	-2
-1	8
-1	8
9	-1
-2	-11
-11	-2
7	1
-3	3
1	-4
-9	-5
-17	5
-4	1
-16	10
-5	4
-4	3
-1	-6
3	11
-4	-2
-3	4
4	-2
-5	5
13	-6
-18	-8
6	-1
0	7
-7	0
0	-11
-8	4
2	2
-1	-1
-4	-2
-8	-4
